"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
414-1-000114,원이대로224번길(명서동181-1번지~명서동191-14번지 앞) 공영주차장,공영,노상,경상남도 창원시 의창구 원이대로224번길,경상남도 창원시 의창구 명서동181-1번지~명서동191-14번지 앞,62,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24479300,128.64529100,2018-06-30
414-1-000135,용호상가 공영주차장,공영,노상,경상남도 창원시 의창구 원이대로579번길 8,,123,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.22909300,128.67932200,2018-06-30
414-1-000109,원이대로81번길(도계동346-11번지~도계동397-5번지) 공영주차장,공영,노상,경상남도 창원시 의창구 원이대로81번길,경상남도 창원시 의창구 도계동346-11번지~도계동397-5번지,54,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25574500,128.63605900,2018-06-30
414-1-000108,"정렬대로(동정동 산30-8번지, 국도 출구 램프구간) 공영주차장",공영,노상,경상남도 창원시 의창구 정렬대로,경상남도 창원시 의창구 동정동 산30-8번지,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.26888700,128.61330700,2018-06-30
414-1-000104,죽전로(죽전사거리~사화로 접합부) 공영주차장,공영,노상,경상남도 창원시 의창구 죽전로(죽전사거리~사화로 접합부),,56,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24553800,128.62157100,2018-06-30
414-1-000098,죽전로(죽전사거리~죽전로삼거리) 공영주차장,공영,노상,경상남도 창원시 의창구 죽전로(죽전사거리~죽전로삼거리),,122,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24401000,128.62024400,2018-06-30
414-1-000102,죽전로74번길(코리아펀치~㈜마스터) 공영주차장,공영,노상,경상남도 창원시 의창구 죽전로74번길(코리아펀치~㈜마스터),,100,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24526100,128.62604500,2018-06-30
414-1-000142,중심업무지구 공영주차장,공영,노상,"경상남도 창원시 의창구 중앙대로160,186,210번길",,361,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.23158100,128.68817100,2018-06-30
414-1-000139,시청뒷길 공영주차장,공영,노상,경상남도 창원시 의창구 중앙대로161번길,,65,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.22877100,128.68255600,2018-06-30
414-1-000117,지귀로73번길(봉곡동10-10번지~봉곡동3-15번지) 공영주차장,공영,노상,경상남도 창원시 의창구 지귀로73번길,경상남도 창원시 의창구 봉곡동10-10번지~봉곡동3-15번지,34,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24758100,128.65426600,2018-06-30
414-1-000122,"지귀로95번길(봉곡동 502-6, 코오롱아파트 앞) 공영주차장",공영,노상,경상남도 창원시 의창구 지귀로95번길(코오롱아파트 앞),"경상남도 창원시 의창구 봉곡동 502-6, 코오롱아파트 앞",19,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24681000,128.65830600,2018-06-30
414-1-000095,차룡단지로 177~평산로 접합부 공영주차장,공영,노상,경상남도 창원시 의창구 차룡단지로(차룡단지로 177~평산로 접합부),,346,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23775800,128.62997100,2018-06-30
414-1-000103,차룡로(차룡사거리~사화로 접합부) 공영주차장,공영,노상,경상남도 창원시 의창구 차룡로(차룡사거리~사화로 접합부),,70,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24259400,128.62679300,2018-06-30
414-1-000100,차룡로(차룡사거리~차룡삼거리) 공영주차장,공영,노상,경상남도 창원시 의창구 차룡로(차룡사거리~차룡삼거리),,58,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24274300,128.62635800,2018-06-30
414-1-000101,차룡로48번길(LPG가스충전소~임시화물터미널) 공영주차장,공영,노상,경상남도 창원시 의창구 차룡로48번길(LPG가스충전소~임시화물터미널),,139,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24202100,128.63221900,2018-06-30
414-1-000133,차상로(팔용동87-1~87-16) 공영주차장,공영,노상,경상남도 창원시 의창구 차상로(팔용동87-1~87-16),,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25369600,128.61412200,2018-06-30
414-1-000099,창원대로204번길(죽전삼거리~차룡단지로 접합부) 공영주차장,공영,노상,경상남도 창원시 의창구 창원대로204번길(죽전삼거리~차룡단지로 접합부),,62,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.23980300,128.62145600,2018-06-30
414-1-000140,용원2길 공영주차장,공영,노상,경상남도 창원시 의창구 창원대로397번길,,36,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,,,,,,,,경상남도 창원시청,055-212-4435,35.23555400,128.64275300,2018-06-30
414-1-000107,"천주로(소답동 740번지, 국도 진입부 램프구간) 공영주차장",공영,노상,경상남도 창원시 의창구 천주로,경상남도 창원시 의창구 소답동 740번지,70,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.27075300,128.61507200,2018-06-30
414-1-000125,천주로(북창원IC입구) 공영주차장,공영,노상,경상남도 창원시 의창구 천주로(북창원IC입구),,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.28642200,128.60559900,2018-06-30
414-1-000111,태복산로(명서동24-1번지~명서동24-14 맞은편) 공영주차장,공영,노상,경상남도 창원시 의창구 태복산로,경상남도 창원시 의창구 명서동24-1번지~명서동24-14 맞은편,5,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25292200,128.64061000,2018-06-30
414-1-000132,태복산로13번길(도계동 892 앞) 공영주차장,공영,노상,경상남도 창원시 의창구 태복산로13번길(도계동 892 앞),,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.25512300,128.63841400,2018-06-30
414-1-000097,평산로(평산사거리~차룡단지로 접합부) 공영주차장,공영,노상,경상남도 창원시 의창구 평산로(평산사거리~차룡단지로 접합부),,142,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-212-4435,35.24901100,128.61680600,2018-06-30
418-2-000136,용원구검문소 근처,공영,노외,경상남도 창원시 진해구 가주동 180-23,경상남도 창원시 진해구 가주동 180-23,17,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.10358300,128.83734800,2018-06-30
418-2-000066,경화동사무소주차장,공영,노외,경상남도 창원시 진해구 경화동 106-1,경상남도 창원시 진해구 경화동 106-1,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15419800,128.68662300,2018-06-30
418-2-000055,태백고가다리근처,공영,노외,경상남도 창원시 진해구 경화동 1132-1,경상남도 창원시 진해구 경화동 1132-1,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15712600,128.68060000,2018-06-30
418-2-000063,태백동공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1132-7,경상남도 창원시 진해구 경화동 1132-7,31,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15709700,128.68086300,2018-06-30
418-2-000068,경화공영주차장(옥포상가근처),공영,노외,경상남도 창원시 진해구 경화동 1138-5 일원,경상남도 창원시 진해구 경화동 1138-5 일원,45,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15717600,128.68442000,2018-06-30
418-2-000059,태백7통공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1139-5,경상남도 창원시 진해구 경화동 1139-5,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15496000,128.67619100,2018-06-30
418-2-000057,태백동공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1141-19,경상남도 창원시 진해구 경화동 1141-19,5,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15552200,128.67720600,2018-06-30
418-2-000052,태백동임시주차장,공영,노외,경상남도 창원시 진해구 경화동 1141-3 일원,경상남도 창원시 진해구 경화동 1141-3 일원,38,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15604400,128.67739700,2018-06-30
418-2-000056,태백임시주차장옆,공영,노외,경상남도 창원시 진해구 경화동 1142-20 일원,경상남도 창원시 진해구 경화동 1142-20 일원,13,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15638900,128.67851900,2018-06-30
418-2-000050,중초공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1148-21,경상남도 창원시 진해구 경화동 1148-21,21,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15536000,128.68051900,2018-06-30
418-2-000062,중부시장 공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1163-6,경상남도 창원시 진해구 경화동 1163-6,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15442900,128.68086300,2018-06-30
418-2-000080,경화동공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1165-21,경상남도 창원시 진해구 경화동 1165-21,16,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15483200,128.68302800,2018-06-30
418-2-000079,경화동공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1167-3,경상남도 창원시 진해구 경화동 1167-3,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15448300,128.68250900,2018-06-30
418-2-000053,태백로공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1170-4 일원,경상남도 창원시 진해구 경화동 1170-4 일원,13,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15313300,128.67564900,2018-06-30
418-2-000061,태백동공영주차장(진양아파트옆),공영,노외,경상남도 창원시 진해구 경화동 1172-13,경상남도 창원시 진해구 경화동 1172-13,19,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15347100,128.67807800,2018-06-30
418-2-000069,경화역근처공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1175-1,경상남도 창원시 진해구 경화동 1175-1,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15888700,128.68321600,2018-06-30
418-2-000067,경화공영주차장(동사무소옆),공영,노외,경상남도 창원시 진해구 경화동 134-1,경상남도 창원시 진해구 경화동 134-1,25,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15420700,128.68511900,2018-06-30
418-2-000081,삼정아파트뒤주차장,공영,노외,경상남도 창원시 진해구 경화동 1357-114,경상남도 창원시 진해구 경화동 1357-114,12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.16218500,128.68189300,2018-06-30
418-2-000082,삼정아파트뒤주차장,공영,노외,경상남도 창원시 진해구 경화동 1362-6,경상남도 창원시 진해구 경화동 1362-6,13,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.16231100,128.68182800,2018-06-30
418-2-000051,중초복개천공영주차장,공영,노외,경상남도 창원시 진해구 경화동 1452,경상남도 창원시 진해구 경화동 1452,80,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15339200,128.67939400,2018-06-30
418-2-000071,경화동불종거리주차장(아침시장길),공영,노외,경상남도 창원시 진해구 경화동 1765-6,경상남도 창원시 진해구 경화동 1765-6,45,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15486300,128.68702400,2018-06-30
418-2-000070,경화동371번지 근처주차장(아침시장길),공영,노외,경상남도 창원시 진해구 경화동 1765-6,경상남도 창원시 진해구 경화동 1765-6,22,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15486300,128.68702400,2018-06-30
418-2-000093,경화동226번지 인근,공영,노외,경상남도 창원시 진해구 경화동 226,경상남도 창원시 진해구 경화동 226,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15465400,128.68899700,2018-06-30
418-2-000088,병암동사무소공영주차장,공영,노외,경상남도 창원시 진해구 경화동 242,경상남도 창원시 진해구 경화동 242,15,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15500200,128.68950500,2018-06-30
418-2-000073,경화동312번지 근처주차장(아침시장길),공영,노외,경상남도 창원시 진해구 경화동 312,경상남도 창원시 진해구 경화동 312,24,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15478300,128.68523400,2018-06-30
418-2-000085,병암동공영주차장(소망탕옆),공영,노외,경상남도 창원시 진해구 경화동 412 일원,경상남도 창원시 진해구 경화동 412 일원,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15525600,128.68918900,2018-06-30
418-2-000089,병암동공영주차장(소망탕옆-보수),공영,노외,경상남도 창원시 진해구 경화동 435,경상남도 창원시 진해구 경화동 435,6,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15539300,128.68888300,2018-06-30
