관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
경상남도 창원시청,경상남도 창원시 의창구  의안로70번길 25 (세원아파트 앞)_1,,생활방범,1,,,30,,055-225-3101,35.267899,128.627014,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  의안로70번길 25 (세원아파트 앞)_2,,생활방범,1,,,30,,055-225-3101,35.267899,128.627014,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  소답동 123-13(두럭어린이공원_부춘당 약국),,생활방범,1,,,30,,055-225-3101,35.266478,128.62655,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  의안로44번길 53 (금강연화아파트),,생활방범,1,,,30,,055-225-3101,35.264237,128.629293,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  소답동 153-3, (두리어린이공원_성진빌딩 앞)",,생활방범,1,,,30,,055-225-3101,35.262774,128.630334,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  읍성로34번길 7, (마산라사 앞)_1",,생활방범,1,,,30,,055-225-3101,35.264424,128.622117,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  읍성로34번길 7, (해도철학관 앞)_2",,생활방범,1,,,30,,055-225-3101,35.264424,128.622117,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  평산로159번길 42(CU중동중앙점 앞)_1,,생활방범,1,,,30,,055-225-3101,35.256835,128.622477,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  평산로159번길 42(CU중동중앙점 앞)_2,,생활방범,1,,,30,,055-225-3101,35.256835,128.622477,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  소답동 123-13(두럭어린이공원_신토불이 떡집 앞),,생활방범,1,,,30,,055-225-3101,35.266115,128.626612,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  소답동 153-3(두리어린이공원_노블하우스 앞),,생활방범,1,,,30,,055-225-3101,35.262697,128.630197,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  평산로131번길 13(세븐 앞),,생활방범,1,,,30,,055-225-3101,35.255312,128.619715,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  의안로32번길 11(동호빌라 앞),,생활방범,1,,,30,,055-225-3101,35.265356,128.625178,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  동정길 31-6(갓골경로당)_1,,생활방범,1,,,30,,055-225-3101,35.266351,128.61645,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  동정길 31-6(갓골경로당)_2,,생활방범,1,,,30,,055-225-3101,35.266351,128.61645,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  의창대로206번길 3(시가올 국수집 앞),,생활방범,1,,,30,,055-225-3101,35.2613438,128.6204942,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  읍성로 5-1(창원초등학교),,생활방범,1,,,30,,055-225-3101,35.2652835,128.6197803,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로113번길 13(일림피아 앞 사거리),,생활방범,1,,,30,,055-225-3101,35.2550077,128.6210164,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로 487(창원여자중학교 앞 버스정류장),,생활방범,1,,,30,,055-225-3101,35.2588631,128.6164436,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  평산로185번길 16(중동초등학교 인근),,생활방범,1,,,30,,055-225-3101,35.2592324,128.6235486,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  금강로379번길 18(럭키아파트 앞 삼거리),,생활방범,1,,,30,,055-225-3101,35.2599076,128.6017009,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로10번길 4, (생초메기탕 앞)_1",,생활방범,1,,,30,,055-225-3101,35.256937,128.608614,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로10번길 4, (생초메기탕 앞)_2",,생활방범,1,,,30,,055-225-3101,35.256937,128.608614,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로10번길 4, (생초메기탕 앞)_3",,생활방범,1,,,30,,055-225-3101,35.256937,128.608614,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구 대원로64번길 11, (대원그린마트 앞)",,생활방범,1,,,30,,055-225-3101,35.233745,128.655298,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구 대원로37번길 12, (주택가)",,생활방범,1,,,30,,055-225-3101,35.232297,128.652459,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로47번길 13, (혜성빌딩 앞)",,생활방범,1,,,30,,055-225-3101,35.256291,128.613242,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  팔용로419번길 28, (문화세탁 앞)",,생활방범,1,,,30,,055-225-3101,35.255742,128.609405,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로411번길 12(제일세탁소 맞은편)_1,,생활방범,1,,,30,,055-225-3101,35.254525,128.610011,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로411번길 12(제일세탁소 앞)_2,,생활방범,1,,,30,,055-225-3101,35.254525,128.610011,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로411번길 11(팬코 앞)_1,,생활방범,1,,,30,,055-225-3101,35.25447,128.609964,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로411번길 11(대성종합상사 앞)_2,,생활방범,1,,,30,,055-225-3101,35.25447,128.609964,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로10번길 19, (GS팔용대림점 앞)",,생활방범,1,,,30,,055-225-3101,35.255636,128.607542,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  차상로150번길 73, (신창원역 앞_네오산업공구상가)_1",,생활방범,1,,,30,,055-225-3101,35.233957,128.640371,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  차상로150번길 73, (신창원역 앞_네오산업공구상가)_2",,생활방범,1,,,30,,055-225-3101,35.233957,128.640371,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  차상로150번길 73, (신창원역 앞_네오산업공구상가)_3",,생활방범,1,,,30,,055-225-3101,35.233957,128.640371,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용동 165-9(하늘어린이공원_송아미술학원 앞),,생활방범,1,,,30,,055-225-3101,35.25868,128.610301,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용동 182 (탑마트 볼링센터 입구 앞),,생활방범,1,,,30,,055-225-3101,35.260662,128.613878,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  의창대로156번길 15-14(국제빌라경상남도 창원시 동 뒤 창원성민여고 사이),,생활방범,1,,,30,,055-225-3101,35.259267,128.614967,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용동 196(윤슬어린이공원_보광어린이집 앞)_1,,생활방범,1,,,30,,055-225-3101,35.261021,128.61742,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용동 196_2(윤슬어린이공원_보광어린이집 앞)_2,,생활방범,1,,,30,,055-225-3101,35.261021,128.61742,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로80번길 12, (부산우유 알용대리점 앞)",,생활방범,1,,,30,,055-225-3101,35.252699,128.614751,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  반계로68번길 5(평산공원_평산초체육관 뒤),,생활방범,1,,,30,,055-225-3101,35.251512,128.616694,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로68번길 26, (주택가)",,생활방범,1,,,30,,055-225-3101,35.25243,128.612731,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로404번길 2(주택가_삼거리)_1,,생활방범,1,,,30,,055-225-3101,35.25274,128.611457,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로404번길 2(주택가_삼거리)_2,,생활방범,1,,,30,,055-225-3101,35.25274,128.611457,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용로404번길 2(주택가_삼거리)_3,,생활방범,1,,,30,,055-225-3101,35.25274,128.611457,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로17번길 43(서상빌라_숙이네 동태탕)_1,,생활방범,1,,,30,,055-225-3101,35.260725,128.616162,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로17번길 43(서상빌라 앞)_2,,생활방범,1,,,30,,055-225-3101,35.260725,128.616162,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로17번길 43(서상빌라_조개동상 앞)_3,,생활방범,1,,,30,,055-225-3101,35.260725,128.616162,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로17번길 43(서상빌라 앞)_4,,생활방범,1,,,30,,055-225-3101,35.260725,128.616162,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 대원동 8-1(동온탕 뒤_누리어린이공원 내),,생활방범,1,,,30,,055-225-3101,35.234723,128.653093,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구 대원동 99-2(창원순복음교회 옆_늘푸른공원_),,생활방범,1,,,30,,055-225-3101,35.23285,128.653466,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  남산로9번길 9(동광아트빌 앞),,생활방범,1,,,30,,055-225-3101,35.260554,128.612209,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  반계로80번길 7(사화초등학교 옆 골목길 방향),,생활방범,1,,,30,,055-225-3101,35.2532197,128.6163004,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  충혼로 29(충혼탑 주차창 입구)_1,,생활방범,1,,,30,,055-225-3101,35.2278496,128.6573213,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  충혼로 29(충혼탑 주차창 입구)_2,,생활방범,1,,,30,,055-225-3101,35.2278496,128.6573213,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  팔용동 514-2(경남학생기숙사 앞 신호등),,생활방범,1,,,30,,055-225-3101,35.2574688,128.614907,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  사화로68번길 26, (주택가)_2",,생활방범,1,,,30,,055-225-3101,35.25243,128.612731,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계동 413-4_1(매화어린이공원_창원아파트 앞)_1,,생활방범,1,,,30,,055-225-3101,35.257031,128.640971,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계동 413-4_2(매화어린이공원_국도무궁화아파트 뒤)_2,,생활방범,1,,,30,,055-225-3101,35.257031,128.640971,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  도계두리길6번길 6, (삼오빌라 앞)_1",,생활방범,1,,,30,,055-225-3101,35.260037,128.633108,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  도계두리길6번길 6, (백송물망초빌라 앞)_2",,생활방범,1,,,30,,055-225-3101,35.260037,128.633108,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  태복산로23번길 39(형제빌딩_도계시장 입구),,생활방범,1,,,30,,055-225-3101,35.256594,128.638153,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  원이대로69번길 20, (도계시장상인회_도계시장입구)",,생활방범,1,,,30,,055-225-3101,35.257304,128.636968,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  원이대로214번길 15, (오즈 미용실 앞)",,생활방범,1,,,30,,055-225-3101,35.24434,128.643112,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명서로89번길 14-4, (아이랑 어린이집 앞)",,생활방범,1,,,30,,055-225-3101,35.249689,128.650358,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  명서동 187-7 (만남어린이공원_샘물세탁 앞)_1,,생활방범,1,,,30,,055-225-3101,35.242471,128.647496,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  명서동 187-7 (만남어린이공원_대우세탁 앞)_2,,생활방범,1,,,30,,055-225-3101,35.242471,128.647496,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  명서동 187-7 (만남어린이공원_미끄럼틀 앞 도로)_3,,생활방범,1,,,30,,055-225-3101,35.242471,128.647496,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  원이대로219번길 38-25(선일샤시유리 앞),,생활방범,1,,,30,,055-225-3101,35.249811,128.644676,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명서로4번길 5, (진양알미늄 앞)_1",,생활방범,1,,,30,,055-225-3101,35.248495,128.642466,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명서로4번길 5, (창원개나리벽지 앞)_2",,생활방범,1,,,30,,055-225-3101,35.248495,128.642466,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명지로 81-3, (명서전통시장 맞은편_엄마손 칼국수 앞)_1",,생활방범,1,,,30,,055-225-3101,35.249263,128.646961,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명지로 81-3, (명서전통시장 입구_천보당 앞)_2",,생활방범,1,,,30,,055-225-3101,35.249263,128.646961,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  우곡로 21, (우리강아지 옆)_1",,생활방범,1,,,30,,055-225-3101,35.250913,128.63667,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  우곡로 21, (주택가 도로)_2",,생활방범,1,,,30,,055-225-3101,35.250913,128.63667,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  도계두리길86번길 9, (삼영빌라 앞)",,생활방범,1,,,30,,055-225-3101,35.262636,128.638489,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계로60번길 1 (복음약국 앞_새마을 금고 맞은편),,생활방범,1,,,30,,055-225-3101,35.259162,128.637774,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  원이대로69번길 6, (도계빌라 앞)",,생활방범,1,,,30,,055-225-3101,35.256741,128.635971,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  우곡로159번길 9, (새싹어린이공원 앞 도로)",,생활방범,1,,,30,,055-225-3101,35.242154,128.642741,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  우곡로101번길 40, (주택가 사거리)",,생활방범,1,,,30,,055-225-3101,35.24293,128.642921,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  명서로111번길 1 (주택가 사거리),,생활방범,1,,,30,,055-225-3101,35.247402,128.648434,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  명지로122번길 20, (명서1동민원센터)",,생활방범,1,,,30,,055-225-3101,35.245575,128.649217,2018-06-30
경상남도 창원시청,"경상남도 창원시 의창구  원이대로240번길 14, (먕곡초교 후문_성암교 앞)",,생활방범,1,,,30,,055-225-3101,35.243125,128.645733,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계로31번길 6(송백아마존빌라 앞)_1,,생활방범,1,,,30,,055-225-3101,35.261299,128.635333,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계로31번길 6(동아수퍼 할인매장 앞)_2,,생활방범,1,,,30,,055-225-3101,35.261299,128.635333,2018-06-30
경상남도 창원시청,경상남도 창원시 의창구  도계로31번길 6(행복동산어린이집 앞)_3,,생활방범,1,,,30,,055-225-3101,35.261299,128.635333,2018-06-30
